807,0.4796,1.1835,1.709,
808,0.4936,1.1507,1.6828
809,0.6699,1.3707,1.8734
810,0.5443,1.2524,1.7866
811,0.4614,1.2073,1.7553
812,0.9768,1.611,
813,0.8613,1.5005,1.9676
814,0.442,1.2644,1.8118
815,0.7074,1.3728,1.8649
816,0.1478,0.8677,1.4998,1.9738
817,0.6545,1.3084,1.8012
818,0.7996,1.474,1.954,
819,0.4473,1.1961,1.7352
820,0.8658,1.5087,1.9886
821,0.4689,1.2451,1.747,
822,0.4445,1.3454,1.8598
823,0.2514,1.0099,1.6009
824,0.3552,1.0438,1.5967
825,0.2441,0.9677,1.5646
826,0.3284,0.9726,1.4979,1.9575
827,0.6425,1.2995,1.7983
828,0.2767,1.0106,1.6096
829,0.2435,0.9309,1.5269,1.9955
830,0.9601,1.6029
831,0.2737,1.0832,1.6617
832,0.5622,1.1993,1.7107
833,0.1755,0.9236,1.5246,1.9921
834,0.6811,1.3498,1.8461
835,0.5827,1.2861,1.8215
836,0.0833,0.9109,1.5221,1.9913
837,0.532,1.2551,1.7918
838,0.2343,0.896,1.5128,1.9814
839,0.4787,1.0276,1.582,
840,0.9078,1.5669
841,0.3278,0.9979,1.5826
842,0.7566,1.4219,1.9052
843,0.9525,1.581,
844,0.9648,1.6165
845,0.5913,1.2445,1.7625
846,0.7114,1.3845,1.8701
847,0.373,1.2922,1.8126
848,0.5606,1.2601,1.7767
849,0.3793,0.9953,1.539,1.999,
850,0.3479,1.0525,1.6069
851,0.648,1.3702,1.8749
852,0.4554,1.0738,1.5785
853,1.2486,1.7879
854,0.9146,1.5794
855,0.7172,1.331,1.8188
856,0.3564,1.0343,1.5802
857,0.3717,1.0437,1.6058
858,0.4191,1.1656,1.6884
859,0.5565,1.2725,1.7824
860,0.1227,0.8464,1.4544,1.9217
861,0.4724,0.995,1.5074,1.9536
862,0.5376,1.2497,1.7631
863,0.0871,0.718,1.3493,1.844,
864,0.4737,1.1767,1.6898
865,0.3763,1.0128,1.5079,1.9688
866,0.5261,1.2404,1.7516
867,0.1628,0.8783,1.4719,1.9463
868,0.3934,1.2374,1.7795
869,0.7354,1.3647,1.8421
870,0.1529,0.9438,1.5704
871,0.5296,1.1891,1.7029
872,0.0315,0.8383,1.4907,1.9659
873,0.1476,0.8448,1.4413,1.9207
874,1.0087,1.6416
875,0.4126,1.2697,1.8089
876,0.2918,0.9318,1.5282,1.9941
877,0.347,1.1552,1.7087
878,0.5492,1.1917,1.6976
879,0.423,1.1879,1.7164
880,0.3451,1.3307,1.848,
881,0.7466,1.4082,1.8944
882,1.1411,1.7225
883,0.4197,1.0536,1.5934
884,0.5314,1.2114,1.742,
885,0.8594,1.5313
886,0.6049,1.2528,1.7476
887,0.8246,1.4887,1.9618
888,0.506,1.0802,1.6005
889,0.8226,1.4595,1.9271
890,0.5975,1.1859,1.6742
891,0.4193,1.2249,1.782,
892,0.9383,1.5678
893,0.1002,0.8704,1.504,1.9865
894,0.4068,1.014,1.5738
895,0.5512,1.1173,1.6511
896,0.0504,0.8677,1.4796,1.9473
897,0.3515,0.9672,1.5068,1.9675
898,0.7443,1.5127,1.9953
899,0.3305,1.0909,1.6422
900,0.8771,1.5437
901,0.5544,1.2499,1.7523
902,0.1786,1.1772,1.732,
903,0.5923,1.1837,1.6775
904,0.3871,1.1407,1.7167
905,0.3735,1.1043,1.6669
906,0.2473,1.0829,1.6599
907,0.605,1.3925,1.8856
908,0.5621,1.2647,1.7766
909,0.54,,1.1745,1.6492
910,0.7468,1.4611,1.9513
911,0.714,1.369,1.8563
912,0.2366,0.9081,1.4854,1.9534
913,0.517,1.0608,1.5946
914,1.0303,1.6482
915,0.3506,1.0398,1.6019
916,1.2429,1.7902
917,0.9745,1.6079
918,0.9374,1.5797
919,0.2361,1.098,1.6639
920,0.754,1.415,1.9064
921,0.9009,1.5742
922,0.3878,1.0664,1.6458
923,0.0794,0.9122,1.5316
924,0.2369,0.9536,1.5269,1.9913
925,0.8031,1.47,,1.9427
926,0.241,1.1487,1.7292
927,0.9646,1.6214
928,0.29,,1.0182,1.5894
929,0.323,0.9482,1.5371
930,0.4704,1.0941,1.6271
931,0.2429,1.1906,1.7536
932,0.2144,1.1784,1.739,
933,0.0907,0.6495,1.2024,1.7172
934,0.1768,0.963,1.5722
935,0.7416,1.3778,1.8542
936,0.5458,1.2123,1.732,
937,0.2487,0.9596,1.5779
938,0.6902,1.3347,1.8191
939,0.6029,1.314,1.8195
940,0.743,1.4253,1.9115
941,0.551,1.2435,1.7785
942,0.1945,0.877,1.4836,1.9546
943,0.9079,1.5546
944,0.5215,1.1932,1.7255
945,0.6667,1.3551,1.8565
946,0.43,,1.0583,1.5824
947,0.2696,1.041,1.6219
948,0.5377,1.2122,1.7302
949,0.8989,1.5411
950,0.3151,1.0676,1.6235
951,0.9721,1.6089
952,0.361,0.9778,1.5366,1.9935
953,0.2781,1.1748,1.7385
954,0.035,0.6955,1.3234,1.8237
955,0.7106,1.2718,1.7642
956,0.3571,1.092,1.637,
957,0.9392,1.5915
958,0.5377,1.1583,1.6891
959,0.5062,1.1395,1.6679
960,0.9925,1.6279
961,0.4614,1.1323,1.6575
962,0.4831,1.1638,1.7091
963,0.4499,1.2216,1.7526
964,0.2991,1.0251,1.5907
965,0.203,1.0359,1.6421
966,0.5702,1.2556,1.7824
967,0.0659,0.7493,1.3495,1.8148
968,1.0361,1.6534
969,0.4084,0.9612,1.5072,1.9636
970,0.3129,1.0825,1.6697
971,0.1092,0.9406,1.546,
972,0.5662,1.2382,1.738,
973,0.5648,1.1541,1.6528
974,0.0763,0.9173,1.529,1.9954
975,0.2291,0.8762,1.4541,1.9239
976,0.7634,1.4313,1.9109
977,0.4412,1.1466,1.6824
978,0.8855,1.5815
979,0.037,0.7526,1.3879,1.8742
980,0.0851,0.688,1.3146,1.8227
981,0.431,1.4053,1.9197
982,0.3794,1.1686,1.7121
983,0.3892,1.028,1.5936
984,0.7196,1.4555,1.9418
985,0.4237,1.1371,1.682,
986,0.6282,1.2467,1.7477
987,0.8109,1.5043,1.9789
988,0.1916,0.9255,1.5132,1.9798
989,0.9887,1.6078
990,0.2287,0.979,1.5898
991,0.1665,0.9376,1.5475
992,0.6669,1.4144,1.901,
993,0.3653,1.0814,1.6611
994,0.1933,0.9195,1.5181,1.9939
995,0.3939,0.9388,1.4777,1.9249
996,0.4396,1.2461,1.7558
997,0.8712,1.5013,1.966,
998,0.5972,1.2475,1.7572
999,0.709,1.4001,1.8981
